part,customer_id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
7,59019355,5,1353.5,3,143000.0,2,15,5,110,4,60007,1.0
7,59019356,7,1377.5,3,500000.0,2,11,2,89,5,350052,387.29833460000003
7,59019357,7,,2,120000.0,2,11,5,101,5,72000,265.3394053
7,59019358,7,1241.0,1,74000.0,2,11,5,105,3,72000,1.0
7,59019359,5,1223.0,3,81000.0,2,15,9,112,4,60018,1.0
7,59019360,4,1241.0,3,68000.0,2,8,5,107,5,72000,173.20508080000002
7,59019361,7,1298.0,3,182000.0,2,11,5,100,5,60001,244.94897430000003
7,59019362,5,1362.5,1,114000.0,2,15,-1,112,4,361005,1.0
7,59019363,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003
7,59019364,4,1271.0,3,118000.0,1,8,5,80,5,60017,282.8427125
7,59019365,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
7,59019366,4,1322.0,1,35000.0,2,8,-1,111,5,151307,1.0
7,59019367,7,1350.5,3,176000.0,2,11,9,102,3,151004,1.0
7,59019368,4,1266.5,3,101000.0,2,8,9,101,4,60084,1.0
7,59019369,4,1250.0,3,115000.0,2,8,9,112,4,151300,255.4290508
7,59019370,4,1296.5,1,127000.0,2,8,5,107,3,60019,1.0
7,59019371,5,1290.5,3,86000.0,2,15,5,93,5,60033,1.0
7,59019372,4,,2,83000.0,2,8,5,110,3,71000,1.0
7,59019373,5,1241.0,3,42000.0,2,15,-1,107,5,60004,165.5505965
7,59019374,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
7,59019375,4,1250.0,3,120000.0,2,8,5,91,5,60064,1.0
7,59019376,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0
7,59019377,4,1313.0,1,135000.0,2,8,5,75,5,60064,1.0
7,59019378,5,,2,58000.0,2,15,2,112,4,151300,1.0
7,59019379,7,1317.5,3,264000.0,2,11,5,83,5,72000,1.0
7,59019380,4,1214.0,3,62000.0,2,8,9,114,4,151300,1.0
7,59019381,7,1322.0,3,195000.0,1,11,5,104,5,71000,173.20508080000002
7,59019382,5,1250.0,3,79000.0,2,15,5,110,4,72001,1.0
7,59019383,7,1281.5,1,173000.0,2,11,-1,106,5,72000,1.0
7,59019384,7,1239.5,1,78000.0,2,11,-1,97,3,371301,200.0
7,59019385,5,1232.0,3,89000.0,2,15,9,112,4,72000,200.0
7,59019386,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913
7,59019387,7,1281.5,3,84000.0,2,11,5,113,4,60091,158.11388300000002
7,59019388,4,1214.0,3,99000.0,2,8,5,84,3,60017,173.20508080000002
7,59019389,7,,2,91000.0,2,11,-1,105,3,60074,1.0
7,59019390,4,1299.5,1,157000.0,2,8,5,113,3,151300,158.11388300000002
7,59019391,4,,2,94000.0,2,8,-1,109,5,340006,200.0
7,59019392,5,1241.0,3,62000.0,2,15,9,95,4,60023,1.0
7,59019393,5,1286.0,3,92000.0,1,15,5,81,3,60018,200.0
7,59019394,5,1218.5,3,215000.0,2,15,5,82,5,60016,1.0
7,59019395,4,1293.5,3,201000.0,2,8,9,113,5,72049,223.6067977
7,59019396,4,1227.5,1,150000.0,2,8,5,78,3,72000,1.0
7,59019397,4,1287.5,3,120000.0,2,8,9,114,5,60059,1.0
7,59019398,7,1322.0,3,68000.0,2,11,5,86,3,72015,1.0
7,59019399,7,1230.5,3,72000.0,2,11,5,85,5,60069,1.0
7,59019400,5,,2,160000.0,2,15,-1,85,5,450043,200.0
7,59019401,7,1335.5,1,71000.0,2,11,9,110,4,72000,168.0981856
7,59019402,5,1223.0,3,56000.0,2,15,5,112,4,151300,212.1320344
7,59019403,1,1410.5,1,300000.0,2,4,-1,64,5,340009,1.0
7,59019404,4,1187.0,3,100000.0,2,8,5,102,3,60017,547.7225575
7,59019405,4,,2,54000.0,2,8,5,89,5,72016,189.7366596
7,59019406,7,1268.0,3,90000.0,2,11,5,86,5,71002,1.0
7,59019407,7,1266.5,3,74000.0,2,11,5,105,4,60054,1.0
7,59019408,7,1227.5,3,68000.0,2,11,5,114,3,345009,192.35384059999998
7,59019409,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
7,59019410,7,1235.0,1,114000.0,2,11,-1,85,5,450088,1.0
7,59019411,4,,2,81000.0,2,8,5,110,3,72014,163.5267562
7,59019412,4,1272.5,1,141000.0,2,8,5,110,3,151300,1.0
7,59019413,5,1287.5,3,163000.0,2,15,5,90,5,72014,200.0
7,59019414,7,1308.5,3,194000.0,2,11,5,105,4,60051,223.6067977
7,59019415,7,1349.0,1,193000.0,2,11,5,100,5,350063,316.22776600000003
7,59019416,5,1278.5,1,98000.0,2,15,-1,82,5,450033,173.20508080000002
7,59019417,5,1481.0,3,101000.0,2,15,5,100,5,60091,223.6067977
7,59019418,7,1230.5,3,64000.0,2,11,3,82,5,60058,200.0
7,59019419,5,1404.5,1,150000.0,2,15,9,100,5,71002,316.22776600000003
7,59019420,5,1239.5,3,58000.0,2,15,5,107,5,60017,1.0
7,59019421,5,1299.5,3,273000.0,2,15,2,108,5,72000,200.0
7,59019422,5,1241.0,3,66000.0,2,15,9,115,3,350077,174.34448659999998
7,59019423,5,1269.5,3,124000.0,2,15,5,112,4,60033,204.93901530000002
7,59019424,7,1215.5,3,63000.0,1,11,5,100,5,71000,212.1320344
7,59019425,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002
7,59019426,4,1250.0,1,84000.0,1,8,5,100,3,60019,167.33200530000002
7,59019427,7,1323.5,1,117000.0,2,11,9,112,4,550001,230.2172887
7,59019428,1,1293.5,1,500000.0,2,4,9,105,5,650005,1.0
7,59019429,7,1250.0,3,60000.0,2,11,5,114,4,72001,707.1067812000001
7,59019430,4,1269.5,3,162000.0,2,8,9,81,5,60019,1.0
7,59019431,7,1287.5,3,144000.0,2,11,5,114,4,72000,221.35943619999998
7,59019432,7,,2,73000.0,2,11,9,114,4,361000,153.39165559999998
7,59019433,5,1314.5,3,117000.0,2,15,5,109,5,60018,200.0
7,59019434,4,1314.5,1,89000.0,2,8,-1,100,5,60017,1.0
7,59019435,4,,2,81000.0,1,8,9,100,5,72000,200.4120755
7,59019436,7,1314.5,1,150000.0,1,11,-1,115,5,72000,1.0
7,59019437,5,1214.0,3,114000.0,2,15,5,90,5,60091,1.0
7,59019438,4,1194.5,3,63000.0,2,8,9,105,4,72001,223.6067977
7,59019439,7,1278.5,1,88000.0,2,11,-1,89,5,60001,1.0
7,59019440,7,1299.5,3,64000.0,2,11,5,110,4,510090,178.24140930000002
7,59019441,4,1389.5,1,186000.0,2,8,9,110,3,60014,1.0
7,59019442,5,1298.0,3,149000.0,2,15,5,112,5,510069,222.55111769999996
7,59019443,5,1322.0,3,71000.0,2,15,5,114,4,510034,216.374675
7,59019444,4,,2,41000.0,2,8,5,110,3,60036,164.18587030000003
7,59019445,7,1292.0,3,163000.0,2,11,5,109,5,60016,187.08286930000003
7,59019446,5,1305.5,3,129000.0,2,15,5,95,3,60061,223.6067977
7,59019447,7,,2,83000.0,2,11,9,85,5,72000,1.0
7,59019448,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
7,59019449,4,,2,105000.0,1,8,5,99,5,151300,186.7136846
7,59019450,5,1214.0,3,58000.0,2,15,5,112,4,72000,200.0
7,59019451,7,1203.5,3,71000.0,2,11,5,110,3,151300,200.0
7,59019452,4,1250.0,1,87000.0,2,8,5,105,5,60069,212.1320344
7,59019453,4,,2,86000.0,2,8,5,114,5,151300,169.1123887
7,59019454,4,1346.0,1,102000.0,2,8,-1,100,5,60095,200.0
7,59019455,4,1302.5,3,410000.0,2,8,9,84,5,60018,1.0
7,59019456,4,1200.5,3,69000.0,2,8,5,104,5,60064,1.0
7,59019457,4,,2,71000.0,2,8,9,90,5,72015,167.4962686
7,59019458,7,1223.0,3,78000.0,2,11,-1,75,5,450007,173.20508080000002
7,59019459,7,,2,74000.0,2,11,9,85,5,60073,1.0
7,59019460,5,1307.0,3,166000.0,2,15,5,88,5,60065,235.08296409999997
7,59019461,4,1287.5,3,206000.0,2,8,9,102,3,72000,202.4845673
7,59019462,7,,2,51000.0,2,11,5,112,4,72015,170.29386369999997
7,59019463,4,1364.0,3,194000.0,2,8,5,110,5,151004,223.6067977
7,59019464,5,,2,35000.0,2,15,5,114,4,60069,1.0
7,59019465,4,1308.5,3,312000.0,2,8,8,89,5,60014,1.0
7,59019466,7,,2,180000.0,2,11,5,114,3,72001,167.33200530000002
7,59019467,5,1475.0,3,96000.0,2,15,9,110,5,72001,1.0
7,59019468,7,,2,51000.0,2,11,5,110,4,550013,182.7977024
7,59019469,7,1206.5,3,76000.0,2,11,5,108,4,72000,173.20508080000002
7,59019470,4,1280.0,3,89000.0,2,8,5,85,3,151300,189.7366596
7,59019471,7,1322.0,1,141000.0,2,11,5,84,3,60004,1.0
7,59019472,5,,2,43000.0,2,15,9,111,5,361027,167.7885574
7,59019473,4,,2,92000.0,2,8,-1,107,4,350052,158.11388300000002
7,59019474,7,1226.0,3,64000.0,2,11,5,103,3,72000,1.0
7,59019475,7,,2,56000.0,2,11,-1,93,3,72001,212.1320344
7,59019476,5,1224.5,3,45000.0,2,15,5,81,5,450062,173.1588866
7,59019477,7,1220.0,3,77000.0,2,11,5,94,5,72001,1.0
7,59019478,4,1253.0,3,59000.0,2,8,-1,110,4,151300,1.0
7,59019479,7,1203.5,3,76000.0,2,11,5,78,5,60005,173.20508080000002
7,59019480,4,1232.0,1,68000.0,2,8,5,75,4,72001,1.0
7,59019481,7,1320.5,1,102000.0,2,11,5,110,3,151300,200.0
7,59019482,7,1296.5,3,80000.0,2,11,5,112,3,60069,1.0
7,59019483,4,1308.5,3,144000.0,2,8,5,107,5,60016,1.0
7,59019484,4,,2,111000.0,2,8,5,110,4,60091,220.86873930000002
7,59019485,7,1239.5,3,73000.0,2,11,5,87,3,60090,223.6067977
7,59019486,5,1326.5,3,133000.0,2,15,5,110,5,71000,1.0
7,59019487,5,1269.5,1,114000.0,2,15,5,83,3,450058,141.4213562
7,59019488,7,1278.5,3,71000.0,2,11,1,111,3,60019,316.22776600000003
7,59019489,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0
7,59019490,7,1329.5,3,114000.0,2,11,5,76,5,60040,200.0
7,59019491,5,1250.0,3,78000.0,2,15,5,82,5,350092,176.4256217
7,59019492,5,1241.0,3,61000.0,2,15,2,109,4,552104,187.08286930000003
7,59019493,5,1305.5,3,91000.0,2,15,5,100,5,450003,173.4358671
7,59019494,4,1317.5,1,183000.0,2,8,5,90,5,60019,273.86127880000004
7,59019495,4,,2,65000.0,2,8,9,112,5,72001,206.6615591
7,59019496,5,1332.5,3,325000.0,2,15,5,103,5,151009,200.0
7,59019497,5,1361.0,1,101000.0,2,15,9,115,3,60052,187.08286930000003
7,59019498,4,1328.0,3,488000.0,2,8,9,114,4,60057,632.4555320000001
7,59019499,4,,2,68000.0,2,8,9,114,4,151300,184.01902080000002
7,59019500,5,1290.5,1,106000.0,2,15,-1,112,3,450019,204.93901530000002
7,59019501,4,1308.5,1,123000.0,2,8,5,84,3,151300,173.20508080000002
7,59019502,7,1259.0,3,86000.0,2,11,5,88,5,72000,223.6067977
7,59019503,7,,3,137000.0,2,11,-1,112,4,450080,213.541565
7,59019504,4,1230.5,3,79000.0,2,8,5,112,4,72015,173.20508080000002
7,59019505,7,,3,100000.0,2,11,-1,110,5,450002,167.33200530000002
7,59019506,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.49937340000002
7,59019507,5,1289.0,1,35000.0,2,15,5,76,5,60063,1.0
7,59019508,4,1287.5,3,126000.0,1,8,5,99,5,151000,173.20508080000002
7,59019509,4,1269.5,3,113000.0,2,8,5,110,5,60091,212.1320344
7,59019510,4,1220.0,3,140000.0,2,8,5,109,4,72010,1.0
7,59019511,7,1326.5,3,96000.0,2,11,5,113,4,591001,1.0
7,59019512,7,1229.0,3,50000.0,2,12,-1,103,3,350061,200.2398562
7,59019513,4,1241.0,3,105000.0,2,8,5,114,4,72000,243.82165609999998
7,59019514,7,1319.0,3,149000.0,2,11,9,112,5,350096,243.9569634
7,59019515,7,1365.5,3,152000.0,1,11,5,84,5,60006,173.20508080000002
7,59019516,5,1229.0,3,46000.0,2,15,-1,111,4,450071,187.08286930000003
7,59019517,4,1305.5,3,130000.0,2,8,5,112,5,361047,1.0
7,59019518,4,1214.0,3,50000.0,2,8,5,114,4,60043,173.20508080000002
7,59019519,7,1251.5,3,103000.0,1,11,5,102,5,60095,173.20508080000002
7,59019520,7,1316.0,1,64000.0,2,11,9,87,5,60079,1.0
7,59019521,7,1241.0,3,56000.0,2,11,9,108,1,60013,158.11388300000002
7,59019522,5,1233.5,3,82000.0,2,15,5,88,3,60014,1.0
7,59019523,5,,2,35000.0,2,16,-1,93,5,335534,105.9008971
7,59019524,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.57513109999996
7,59019525,7,1370.0,1,142000.0,2,11,9,113,4,72014,1.0
7,59019526,7,1299.5,3,500000.0,2,11,5,112,4,72000,1.0
7,59019527,7,1280.0,3,156000.0,1,11,5,96,5,72000,187.08286930000003
7,59019528,7,1287.5,3,164000.0,2,11,5,100,5,60026,282.8427125
7,59019529,7,,2,76000.0,2,11,-1,92,5,60000,1.0
7,59019530,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.73834039999997
7,59019531,4,1257.5,3,88000.0,2,8,5,101,3,60018,200.0
7,59019532,4,1277.0,3,91000.0,2,8,5,114,4,72000,158.11388300000002
7,59019533,4,1241.0,1,86000.0,1,8,5,104,3,72000,187.08286930000003
7,59019534,5,1311.5,1,167000.0,2,15,5,85,5,60058,1.0
7,59019535,4,1287.5,3,107000.0,2,8,9,114,4,60043,200.0
7,59019536,5,,2,35000.0,2,16,-1,113,4,527000,163.4258242
7,59019537,4,1299.5,1,139000.0,2,8,-1,95,5,72000,1.0
7,59019538,7,1263.5,3,148000.0,2,11,5,90,5,60017,1.0
7,59019539,4,1242.5,3,158000.0,2,8,5,113,4,72000,200.0
7,59019540,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.52078799999998
7,59019541,7,1241.0,3,63000.0,2,11,5,112,4,60057,1.0
7,59019542,5,1296.5,3,289000.0,2,15,5,95,5,450027,310.1612484
7,59019543,7,1328.0,1,189000.0,2,11,9,85,5,60019,1.0
7,59019544,5,1283.0,3,90000.0,2,15,5,112,4,510094,189.7366596
7,59019545,5,1274.0,3,76000.0,2,15,5,89,5,60000,173.4358671
7,59019546,7,1214.0,3,58000.0,2,11,5,112,3,450080,145.6021978
7,59019547,1,,2,500000.0,2,5,-1,70,5,350020,1.0
7,59019548,4,,2,47000.0,2,8,9,114,4,60000,175.806712
7,59019549,4,1373.0,3,369000.0,2,8,7,108,5,330005,350.5923559
7,59019550,5,1323.5,3,220000.0,2,15,5,78,5,60002,200.0
7,59019551,4,,2,98000.0,1,8,5,109,4,72050,181.1435895
7,59019552,4,1305.5,1,128000.0,2,8,3,96,3,60042,1.0
7,59019553,4,1278.5,1,103000.0,2,8,5,90,5,60074,202.654879
7,59019554,7,1286.0,3,260000.0,2,11,5,109,3,151300,1.0
7,59019555,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0
7,59019556,7,1148.0,3,106000.0,2,11,5,94,5,450071,212.1320344
7,59019557,4,1334.0,3,35000.0,2,8,5,77,3,151000,1.0
7,59019558,5,1244.0,3,57000.0,2,15,5,95,5,151300,173.20508080000002
7,59019559,4,1316.0,3,107000.0,2,8,5,112,4,60006,173.20508080000002
7,59019560,5,1338.5,3,107000.0,2,15,5,113,4,72000,1.0
7,59019561,7,1305.5,3,84000.0,2,11,5,112,4,151306,173.20508080000002
7,59019562,7,1275.5,3,136000.0,2,11,5,113,4,151304,1.0
7,59019563,7,,2,50000.0,2,11,5,113,4,450080,167.5649128
7,59019564,7,1245.5,3,81000.0,2,11,5,103,5,60014,1.0
7,59019565,4,,2,67000.0,2,8,-1,100,5,60074,162.9232948
7,59019566,7,,2,89000.0,2,11,9,80,5,72001,243.16660950000002
7,59019567,4,1266.5,1,120000.0,1,8,5,109,4,60023,187.08286930000003
7,59019568,4,1352.0,3,75000.0,2,8,9,105,5,151300,200.0
7,59019569,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382
7,59019570,5,1212.5,3,67000.0,2,15,9,110,5,60083,1.0
7,59019571,4,1214.0,3,99000.0,2,8,5,112,4,72000,200.0
7,59019572,7,1224.5,3,312000.0,2,11,9,99,5,60084,1.0
7,59019573,7,1365.5,3,84000.0,2,11,5,100,3,60023,1.0
7,59019574,7,1287.5,3,133000.0,2,11,5,91,3,151300,1.0
7,59019575,7,1346.0,1,148000.0,2,11,5,105,3,350000,244.94897430000003
7,59019576,7,1289.0,1,144000.0,2,11,5,100,3,71000,200.0
7,59019577,4,1257.5,3,81000.0,2,8,8,107,4,72001,1.0
7,59019578,5,,2,116000.0,2,15,5,110,4,510037,214.84412949999998
7,59019579,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344
7,59019580,7,1286.0,1,86000.0,2,11,-1,95,5,72000,1.0
7,59019581,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
7,59019582,7,1268.0,3,101000.0,2,11,4,108,5,450032,200.0
7,59019583,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125
7,59019584,4,1332.5,1,106000.0,2,8,5,100,3,60033,1.0
7,59019585,7,1239.5,1,110000.0,2,11,5,80,3,60064,1.0
7,59019586,5,1251.5,3,124000.0,2,15,9,112,4,60091,200.0
7,59019587,5,1278.5,3,143000.0,2,15,5,111,5,60017,1.0
7,59019588,7,1241.0,3,71000.0,2,11,-1,80,5,450071,187.08286930000003
7,59019589,7,1292.0,1,132000.0,2,11,5,64,3,60018,187.08286930000003
7,59019590,4,,2,69000.0,2,8,-1,112,4,60048,166.0331292
7,59019591,7,1352.0,3,71000.0,2,11,5,104,5,60093,1.0
7,59019592,5,1239.5,3,68000.0,2,15,5,100,5,60054,223.6067977
7,59019593,7,1353.5,1,173000.0,2,11,5,65,5,350018,212.1320344
7,59019594,4,1386.5,1,87000.0,2,8,5,105,4,60008,228.5432125
7,59019595,5,1236.5,1,104000.0,2,15,3,112,3,550016,200.0
7,59019596,4,1241.0,3,30000.0,2,8,9,114,3,151300,1.0
7,59019597,7,1335.5,3,546000.0,2,11,3,80,5,330008,1.0
7,59019598,5,,2,62000.0,1,15,5,111,4,151300,186.87428930000002
7,59019599,4,1356.5,3,143000.0,2,8,5,107,5,60054,158.11388300000002
7,59019600,7,1250.0,1,121000.0,2,11,-1,112,4,350091,212.1320344
7,59019601,4,1323.5,1,127000.0,2,8,5,109,4,60077,223.6067977
7,59019602,4,1314.5,1,53000.0,2,8,5,103,5,151300,187.5393292
7,59019603,4,1304.0,3,129000.0,2,8,5,111,4,60001,223.6067977
7,59019604,5,,2,89000.0,2,15,2,87,3,60036,171.9098601
7,59019605,4,1238.0,3,104000.0,2,8,5,109,3,60047,173.20508080000002
7,59019606,5,1164.5,3,35000.0,2,15,5,67,5,60082,200.0
7,59019607,7,1382.0,3,115000.0,2,11,5,100,5,60058,1.0
7,59019608,7,1350.5,1,235000.0,2,11,5,113,3,350704,360.55512749999997
7,59019609,5,,2,83000.0,2,15,5,111,3,151300,181.65902119999998
7,59019610,7,1227.5,3,64000.0,2,11,5,76,3,60005,212.1320344
7,59019611,7,1281.5,1,80000.0,2,12,-1,111,5,60019,235.11486549999998
7,59019612,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
7,59019613,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
7,59019614,4,,2,38000.0,2,8,5,114,3,60014,159.066024
7,59019615,4,1224.5,3,59000.0,2,8,5,80,3,60044,200.0
7,59019616,5,1214.0,3,68000.0,2,15,5,92,3,550044,173.20508080000002
7,59019617,7,1379.0,3,144000.0,2,11,5,113,4,151008,200.0
7,59019618,7,1257.5,3,80000.0,2,11,5,103,5,60047,1.0
7,59019619,4,1260.5,3,74000.0,2,8,5,113,4,151300,1.0
7,59019620,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977
7,59019621,5,1278.5,3,35000.0,2,15,5,80,5,60005,1.0
7,59019622,5,1275.5,3,112000.0,2,15,5,85,5,340022,158.11388300000002
7,59019623,4,1290.5,3,130000.0,2,8,9,114,4,60053,1.0
7,59019624,7,1314.5,1,127000.0,2,11,9,110,3,60008,1.0
7,59019625,5,1341.5,3,66000.0,2,15,4,73,5,450083,181.65902119999998
7,59019626,4,,2,113000.0,2,8,9,93,5,72001,211.8419222
7,59019627,4,1322.0,3,146000.0,2,8,9,100,5,72000,1.0
7,59019628,7,,3,50000.0,2,12,-1,114,4,335534,188.769701
7,59019629,4,1310.0,1,167000.0,2,8,9,105,3,151300,320.1202899
7,59019630,7,1271.0,3,137000.0,2,11,5,68,5,60008,233.2873764
7,59019631,4,1274.0,1,93000.0,1,8,5,100,3,60019,173.20508080000002
7,59019632,4,1166.0,3,176000.0,2,8,5,87,5,60094,1.0
7,59019633,7,1244.0,3,84000.0,2,11,5,108,4,72000,1.0
7,59019634,5,1311.5,3,134000.0,2,15,5,113,5,60015,1.0
7,59019635,7,1202.0,3,63000.0,2,11,-1,112,4,60057,1.0
7,59019636,4,1245.5,3,50000.0,2,8,5,88,3,340017,300.0
7,59019637,5,1250.0,3,50000.0,2,15,5,84,5,350702,200.0
7,59019638,5,1365.5,3,77000.0,2,15,5,109,4,60084,1.0
7,59019639,7,1305.5,1,136000.0,2,11,-1,105,4,60061,1.0
7,59019640,5,1244.0,3,30000.0,2,15,5,100,5,60014,223.6067977
7,59019641,4,1301.0,3,144000.0,2,8,9,113,4,60001,212.1320344
7,59019642,7,1332.5,1,141000.0,2,11,5,109,5,72412,1.0
7,59019643,7,1239.5,3,99000.0,2,11,5,110,4,60027,1.0
7,59019644,7,1284.5,3,132000.0,2,11,5,104,5,60015,1.0
7,59019645,5,1241.0,3,35000.0,2,15,5,104,5,151300,243.35365209999998
7,59019646,7,1338.5,1,156000.0,2,11,-1,69,5,151300,1.0
7,59019647,7,1287.5,1,119000.0,2,11,5,85,5,60031,187.08286930000003
7,59019648,4,1262.0,3,155000.0,2,8,5,110,4,72001,248.30223519999998
7,59019649,7,1328.0,1,105000.0,2,11,-1,109,4,60095,200.0
7,59019650,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
7,59019651,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003
7,59019652,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
7,59019653,7,1274.0,1,120000.0,2,11,5,84,5,151300,1.0
7,59019654,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
7,59019655,4,1305.5,1,90000.0,2,8,5,93,5,60085,200.0
7,59019656,7,1215.5,3,60000.0,2,11,-1,112,4,450081,158.11388300000002
7,59019657,4,,2,91000.0,2,8,-1,107,3,60018,1.0
7,59019658,7,1293.5,3,149000.0,2,11,9,84,5,151300,202.4845673
7,59019659,4,1311.5,1,169000.0,2,8,-1,112,5,72000,1.0
7,59019660,5,1241.0,3,84000.0,2,15,5,87,3,60074,1.0
7,59019661,4,,2,90000.0,2,8,5,79,5,72001,173.20508080000002
7,59019662,7,1328.0,3,163000.0,2,11,9,79,5,60062,1.0
7,59019663,4,,2,65000.0,2,8,5,112,4,60015,191.8801709
7,59019664,5,,2,126000.0,2,15,9,83,5,450058,176.0681686
7,59019665,5,1316.0,3,147000.0,2,15,9,105,5,361029,173.20508080000002
7,59019666,5,1305.5,3,157000.0,2,15,9,111,5,71000,249.7999199
7,59019667,4,,2,90000.0,2,8,5,113,4,151307,189.5837546
7,59019668,7,,2,78000.0,2,11,9,84,3,60031,175.6331404
7,59019669,5,1209.5,3,35000.0,2,15,5,78,5,71000,227.015418
7,59019670,7,1320.5,1,119000.0,2,11,5,96,3,60043,212.1320344
7,59019671,4,1292.0,3,187000.0,2,8,-1,114,4,60019,273.0347963
7,59019672,7,1326.5,1,141000.0,2,11,-1,67,5,60007,1.0
7,59019673,4,1380.5,3,270000.0,2,8,5,64,5,60023,1.0
7,59019674,7,1304.0,1,111000.0,2,11,9,113,4,151300,1.0
7,59019675,7,1233.5,3,56000.0,2,11,5,80,5,60052,1.0
7,59019676,7,1365.5,1,150000.0,2,12,-1,110,5,350012,1.0
7,59019677,5,1389.5,3,38000.0,2,15,5,109,5,450015,158.5370619
7,59019678,7,1283.0,3,67000.0,2,11,5,114,4,60026,200.0
7,59019679,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
7,59019680,7,1241.0,1,70000.0,2,11,-1,106,4,450032,200.0
7,59019681,4,1271.0,3,99000.0,2,8,5,114,4,151300,232.8647676
7,59019682,7,1214.0,3,59000.0,2,11,5,84,3,72001,223.6067977
7,59019683,5,1256.0,3,128000.0,2,15,5,114,4,510065,167.33200530000002
7,59019684,5,1364.0,3,134000.0,2,15,5,83,5,72000,316.22776600000003
7,59019685,4,,2,94000.0,2,8,9,81,5,71000,176.5389475
7,59019686,4,1281.5,3,95000.0,1,8,5,93,5,60047,173.20508080000002
7,59019687,4,1352.0,3,175000.0,2,8,9,105,5,60004,219.089023
7,59019688,4,1272.5,3,180000.0,2,8,5,110,4,60091,1.0
7,59019689,7,1248.5,3,76000.0,2,11,5,95,3,72000,200.0
7,59019690,7,1380.5,3,271000.0,2,11,9,81,5,60027,300.1299718
7,59019691,4,1278.5,3,101000.0,2,8,5,112,4,72000,1.0
7,59019692,7,1248.5,3,146000.0,2,11,10,105,5,350704,339.9441131
7,59019693,7,1290.5,1,161000.0,2,11,5,109,3,151300,1.0
7,59019694,4,1320.5,1,128000.0,2,8,-1,112,5,341774,206.4291646
7,59019695,4,1293.5,3,35000.0,2,8,5,105,5,350071,200.0
7,59019696,7,1374.5,1,400000.0,2,12,-1,104,5,60000,492.6601263
7,59019697,7,1268.0,3,162000.0,2,11,5,113,4,450081,141.4213562
7,59019698,5,1205.0,3,94000.0,2,15,5,103,1,60000,1.0
7,59019699,5,1316.0,3,15000.0,2,15,5,114,4,510036,206.9130252
7,59019700,5,1248.5,1,81000.0,2,15,9,79,3,450033,187.08286930000003
7,59019701,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105
7,59019702,5,1304.0,3,140000.0,2,15,5,80,3,151300,187.08286930000003
7,59019703,7,1230.5,3,69000.0,1,11,9,72,5,151300,187.08286930000003
7,59019704,4,1328.0,3,123000.0,1,8,5,99,3,151009,173.20508080000002
7,59019705,4,1403.0,1,184000.0,2,8,-1,80,5,340017,187.08286930000003
7,59019706,1,1391.0,1,1200000.0,2,5,-1,64,5,361026,1.0
7,59019707,5,1293.5,1,169000.0,2,15,-1,106,5,450017,200.0
7,59019708,4,1230.5,1,71000.0,2,8,5,100,5,72001,1.0
7,59019709,4,1370.0,1,273000.0,2,8,9,110,5,60015,1.0
7,59019710,4,1338.5,3,133000.0,1,8,5,80,3,151009,187.08286930000003
7,59019711,4,1292.0,3,195000.0,2,8,5,112,4,151300,1.0
7,59019712,7,,3,156000.0,2,11,5,84,5,450069,165.8312395
7,59019713,7,1272.5,1,66000.0,2,11,5,105,5,60014,194.08503290000002
7,59019714,5,1257.5,3,102000.0,2,15,2,80,3,60005,223.6067977
7,59019715,4,,2,100000.0,2,8,9,99,5,71003,199.9749984
7,59019716,7,1308.5,3,500000.0,2,11,9,85,5,60001,387.29833460000003
7,59019717,4,1296.5,1,127000.0,2,8,5,112,5,60032,1.0
7,59019718,7,1287.5,3,89000.0,2,11,5,105,5,71004,1.0
7,59019719,7,1268.0,3,107000.0,2,11,4,105,5,60091,1.0
